_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3178379,323591923,23165806,10,2023-10-18T20:50:00,"100 Block Kilmer St Pittsburgh, PA 15221",Y,East Hills,2,TERRORISTIC THREATS,2706 Terroristic Threats. / 2709(a) Harassment.,103,9,2,-79.87472834996828,40.457498292394966
3178380,323592324,23165834,0,2023-10-18T22:39:00,"Dubois St & Idola St Pittsburgh, PA 15204",N,Crafton Heights,6,99,8106 Shots Fired,2814,2,5,-80.05063669137641,40.4509093120706
3178381,323597570,23165888,14,2023-10-19T01:30:00,"400 Block Moore Ave Pittsburgh, PA 15210",N,Knoxville,3,CRIM MISCHIEF,3304 Criminal Mischief.,3001,3,5,-79.99515278572079,40.412006039524705
3178382,323626840,23166057,11,2023-10-19T09:00:00,"100 Block S 12th St Pittsburgh, PA 15203",N,South Side Flats,3,CREDIT CARDS,4106 Access Device Fraud,1702,3,3,-79.9865036263491,40.42744507864513
3178383,323629303,23166092,0,2023-10-19T12:00:00,"40 Block Industry St Pittsburgh, PA 15210",N,Beltzhoover,3,99,517.8(A1) Home Improvement Fraud,1809,3,5,-80.00773990574498,40.41940900554965
3178384,324249921,23171905,10,2023-10-29T03:11:00,"Smithfield St Brg Pittsburgh, PA 15219",N,South Shore,3,SIMPLE ASSAULT,2701 Simple Assault.,1921,,,,
3178385,324252934,23171928,0,2023-10-29T03:55:00,"Hamilton Ave & Brushton Ave Pittsburgh, PA 15221",N,Homewood South,5,99,8106 Shots Fired,1304,9,2,-79.88919374306386,40.45273333111272
3178386,324271212,23172159,6,2023-10-29T15:50:00,"9th St Brg & Isabella St Pittsburgh, PA 15212",Y,North Shore,1,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,2205,,,,
3178387,324274883,23172251,0,2023-10-29T20:30:00,"400 Block Stadium St Pittsburgh, PA 15204",N,Sheraden,6,99,9999 9999 - (Misc. Incident): ,2018,2,5,-80.05448410117752,40.460822749424466
3178388,324452951,23173313,10,2023-10-31T18:49:00,Zone 4,N,,4,TERRORISTIC THREATS,2706 Terroristic Threats. / 3124.1 Sexual Assault,,,,,
3178389,324575533,23174176,6,2023-11-02T06:00:00,"100 Block Carrington St Pittsburgh, PA 15212",N,Central North Side,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2503,6,1,-80.00842155773962,40.45910087254304
3178390,323312430,23163496,99,2023-10-14T16:25:00,"1400 Block E Carson St Pittsburgh, PA 15203",Y,South Side Flats,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1702,3,3,-79.98403429331502,40.428656560355705
3178391,323338976,23163972,0,2023-10-15T10:00:00,"200 Block Steuben St Pittsburgh, PA 15220",N,West End,6,99,9999 9999 - (Misc. Incident): ,2019,2,5,-80.03615769136815,40.44150821236589
3178392,324270346,23172212,6,2023-10-29T17:39:00,"300 Block Oakville Dr Pittsburgh, PA 15220",N,Banksville,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2023,2,5,-80.03800925911129,40.41890557574678
3178393,324271154,23172233,6,2023-10-29T18:38:00,"700 Block Beltzhoover Ave Pittsburgh, PA 15210",N,Beltzhoover,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1809,3,5,-79.99722826043308,40.4167323338725
3178394,-3518603438,23167363,27,2023-10-21T14:43:00,"Dawson St & Atwood St Pittsburgh, PA 15213",N,Central Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,406,3,3,-79.95247616439269,40.436960864308254
3178395,324434083,23173011,6,2023-10-31T09:39:00,"500 Block N Taylor Ave Pittsburgh, PA 15212",Y,Central North Side,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2206,1,1,-80.01233900798712,40.45657467249231
3178396,324706653,23175398,6,2023-10-31T19:00:00,"7200 Block Penn Ave Pittsburgh, PA 15208",N,Point Breeze North,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1405,9,3,-79.90134944568446,40.448519047050425
3178397,324726260,23175817,14,2023-11-05T04:20:00,"3100 Block Ashlyn St Pittsburgh, PA 15204",N,Sheraden,6,CRIM MISCHIEF,3304 Criminal Mischief.,2018,2,5,-80.05635552180415,40.456082337190395
3178398,324745224,23175999,14,2023-11-04T13:30:00,"1800 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1702,3,3,-79.9807086958545,40.42695070719625
3178399,323315623,23163565,24,2023-10-14T18:45:00,"Oakland Ave & Forbes Ave Pittsburgh, PA 15213",Y,North Oakland,4,FALSE ALARMS AGENCIES PUB SAF,4905 False Alarms to Agencies of Public Safety. / 9999 9999 - (Misc. Incident): Title 35: 5310 ,403,3,3,-79.95697438101755,40.44157181745245
3178400,323316179,23163596,27,2023-10-14T19:32:00,"2800 Block Centre Ave Pittsburgh, PA 15219",N,Terrace Village,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,510,6,3,-79.96635242092555,40.447653855645406
3178401,323329612,23163865,11,2023-10-15T11:18:00,"300 Block S Graham St Pittsburgh, PA 15232",N,Bloomfield,5,THEFT BY DECEPTION,3922 Theft by Deception.,806,9,2,-79.93378542246082,40.46689025555572
3178402,323518378,23165306,0,2023-10-18T02:43:00,"Glenrose St & Biggs Ave Pittsburgh, PA 15214",N,Fineview,1,99,8106 Shots Fired,2509,1,1,-80.00562913797421,40.46496846431844
3178403,323568171,23165396,0,2023-10-18T07:00:00,"200 Block Devilliers St Pittsburgh, PA 15219",N,Middle Hill,2,99,9999 9999 - (Misc. Incident): ,501,,,,
3178404,323577167,23165622,27,2023-10-17T13:57:00,"300 Block Minton St Pittsburgh, PA 15204",N,Sheraden,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2018,2,5,-80.04998189579105,40.45835473247996
3178405,323578608,23165671,27,2023-10-18T11:15:00,"P J Mc Ardle Rdwy & Liberty Brg Pittsburgh, PA 15203",N,South Side Slopes,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1706,3,3,-79.99927104073494,40.429154907786945
3178406,323584894,23165569,99,2023-10-18T14:08:00,"3000 Block Pioneer Ave Pittsburgh, PA 15226",Y,Brookline,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1918,4,5,-80.02853294341092,40.39455201970872
3178407,323585964,23165733,6,2023-10-18T18:00:00,"1700 Block Locust St Pittsburgh, PA 15219",N,Bluff,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,103,6,3,-79.98270235777967,40.436663424553444
3178408,324250108,23171912,6,2023-10-29T02:30:00,"E Carson St & S 13th St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1702,3,3,-79.98533041374799,40.42878292268215
3178409,324263698,23172095,14,2023-10-29T07:15:00,"3100 Block Cordell Pl Pittsburgh, PA 15203",Y,Arlington Heights,3,CRIM MISCHIEF,3304 Criminal Mischief.,1604,,,,
3178410,324281378,23171965,14,2023-10-29T06:22:00,"2200 Block Sarah St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1609,3,3,-79.9745994066805,40.42725505853014
3178411,324301925,23172455,99,2023-10-30T06:45:00,"Market St Pittsburgh, PA 15222",Y,Central Business District,2,BENCH WARRANT ARREST - NO TIE,9504 Lost Property / 9501 Bench Warrant,201,6,6,-80.00446223461844,40.43791823751137
3178412,323788777,23167964,0,2023-10-22T16:51:00,"1300 Block Merryfield St Pittsburgh, PA 15204",N,Crafton Heights,6,99,9999 9999 - (Misc. Incident): ,2814,2,5,-80.0579561480007,40.448116576013454
3178413,323805127,23168162,0,2023-10-23T04:05:00,"1300 Block Paulson Ave Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,99,9090 Recovered Firearm,1203,9,2,-79.90116533720962,40.468626799403125
3178414,323948877,23168939,6,2023-10-24T08:00:00,"100 Block Elysian St Pittsburgh, PA 15206",N,Point Breeze,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1404,8,3,-79.9142776967241,40.45374194576018
3178415,323975813,23169214,10,2023-10-24T20:02:00,"1500 Block Geyer Ave Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,SIMPLE ASSAULT,2701 Simple Assault.,2715,1,1,-80.03448575839921,40.47310081725339
3178416,324760053,23175675,0,2023-11-04T22:26:00,"S 22nd St & Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment,1609,3,3,-79.97455013984495,40.42933559558723
3178417,324817441,23176462,0,2023-11-06T14:16:00,"20 Block S 12th St Pittsburgh, PA 15203",N,South Side Flats,3,99,9999 9999 - (Misc. Incident): ,1702,,,,
3178418,324938333,23177088,99,2023-11-07T16:10:00,"500 Block Marshall Ave Pittsburgh, PA 15214",N,Perry South,1,MENTAL 201/302,9498 302 (Mental),2615,6,1,-80.01669411551083,40.471005133876794
3178419,324945959,23177324,0,2023-11-08T00:40:00,"Cedar Ave & Stockton St Pittsburgh, PA 15212",N,Allegheny Center,1,99,8106 Shots Fired,2204,1,1,-80.00090979896383,40.45086493894634
3178420,324949542,23177370,0,2023-11-08T03:11:00,"2800 Block Orbin St Pittsburgh, PA 15219",N,Middle Hill,2,99,8106 Shots Fired,501,,,,
3178421,325018702,23177637,6,2023-11-08T15:35:00,"1900 Block Murray Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1408,5,3,-79.92306794719867,40.43587962230115
3178422,325019726,23177667,6,2023-11-05T15:11:00,"S 15th St & E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1702,3,3,-79.9834282446537,40.428823144414096
3178423,325021020,23177634,14,2023-11-07T00:30:00,"90 Block S 25th St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1609,3,3,-79.97024322968207,40.427389928124036
3178424,325021008,22120224,6,2023-11-08T14:00:00,"N Charles St & Hazelton St Pittsburgh, PA 15214",Y,Perry South,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,6,1,-80.00726414788305,40.471281598933786
3178425,325021540,23177726,14,2023-11-07T00:30:00,"2500 Block Larkins Way Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1609,3,3,-79.97038111303263,40.42655072086149
3178426,325021852,23177742,0,2023-11-08T18:16:00,"900 Block Rossmore Ave Pittsburgh, PA 15226",N,Brookline,6,99,9994 PFA Service,1919,4,5,-80.01764508257514,40.394138314547796
3178427,325206999,23179138,99,2023-11-11T10:01:00,"20 Block Bailey Ave Pittsburgh, PA 15211",N,Mount Washington,3,FOUND PROPERTY,9489 Found Property,1807,3,5,-80.00492385978808,40.42670096321892
3178428,325207033,23179126,10,2023-11-11T08:00:00,"300 Block Boggs Ave Pittsburgh, PA 15211",N,Mount Washington,3,HARRASSMENT,2709(a) Harassment.,1914,2,5,-80.00853788491793,40.4256613386411
3178429,323305314,23162844,27,2023-10-13T13:00:00,"6100 Block Broad St Pittsburgh, PA 15206",N,East Liberty,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1115,9,2,-79.92305841345915,40.4620085814283
3178430,323447296,23164748,6,2023-10-17T02:30:00,"200 Block Bascom St Pittsburgh, PA 15214",N,Perry North,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2602,1,1,-80.02592064997894,40.4947361977799
3178431,323512584,23165167,0,2023-10-17T17:00:00,"4400 Block Penn Ave Pittsburgh, PA 15224",N,Central Lawrenceville,2,99,9999 9999 - (Misc. Incident): ,902,7,2,-79.95327191173223,40.465971421606106
3178432,323639696,23166146,0,2023-10-19T14:00:00,"600 Block Laughlin Ave Pittsburgh, PA 15210",N,Carrick,3,99,9993 PFA Service with Weapons Supplement,2902,4,3,-79.97971788647293,40.40485872049721
3178433,323641304,23166155,99,2023-10-19T14:15:00,"Market St & Forbes Ave Pittsburgh, PA 15222",N,Central Business District,2,FOUND PROPERTY,9489 Found Property,201,6,6,-80.0029611293968,40.440798361337315
3178434,323645344,23166142,6,2023-10-18T17:50:00,"600 Block Lincoln Ave Pittsburgh, PA 15206",N,Larimer,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1208,9,2,-79.90764416675628,40.46149739497394
3178435,323276407,23162866,0,2023-10-13T14:03:00,"10 Block Arnold St Pittsburgh, PA 15205",N,Crafton Heights,6,99,9093 Indirect Criminal Contempt,2815,2,5,-80.05230092019558,40.440873581996584
3178436,323315402,23163571,10,2023-10-14T19:05:00,"6000 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,TERRORISTIC THREATS,2706 Terroristic Threats. / 5503 Disorderly Conduct.,1115,9,2,-79.92471042210767,40.461188943997875
3178437,323344206,23164011,10,2023-10-15T17:30:00,"2100 Block Broadway Ave Pittsburgh, PA 15216",N,Beechview,6,SIMPLE ASSAULT,2701(a)(3) Simple Assault - Attempts by Physical Menace ,1920,4,5,-80.03022030798851,40.40513994032317
3178438,323358310,23163776,0,2023-10-15T05:39:00,"2600 Block S 18th St Pittsburgh, PA 15210",N,South Side Slopes,3,AGRICULTURAL VANDALISM,3309 Driving on Roadways Laned for Traffic. / 2705 Recklessly Endangering Another Person. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3710 Stopping at Intersection or Crossing to Prevent Obstruction / 3310 Following Too Closely. / 3332 Limitations on Turning Around. / 3334 Turning Movements and Required Signals. / 3111 Obedience to Traffic-Control Devices. / 3714 Careless Driving / 3736 Reckless Driving / 3301 Driving on Right Side of Roadway.,1706,3,3,-79.98528691724765,40.421072464821066
3178439,323684401,23166577,6,2023-10-19T13:35:00,"5900 Block Centre Ave Pittsburgh, PA 15206",N,Shadyside,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,705,,,,
3178440,323718324,23166805,27,2023-10-19T20:00:00,"300 Block Oliver Ave Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,,,,
3178441,324434034,23173159,6,2023-10-31T13:43:00,"4900 Block 2nd Ave Pittsburgh, PA 15207",N,Hazelwood,4,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 903 Criminal Conspiracy.,1515,5,3,-79.9443669504557,40.40977510076778
3178442,324538101,23173813,26,2023-11-01T16:32:00,"Smallman St & 36th St Pittsburgh, PA 15201",Y,Lower Lawrenceville,2,FALSE RPT LAW ENFORCE AUTH,4906 False Reports to Law Enforcement Authorities. / 3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,7,2,-79.96700104290105,40.46608710443451
3178443,324697077,23175161,10,2023-11-03T22:26:00,"2000 Block Penn Ave Pittsburgh, PA 15222",N,Strip District,2,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",203,7,6,-79.98392820573328,40.45112595959662
3178444,324748726,23176052,99,2023-11-05T17:30:00,"1400 Block Washington Blvd Pittsburgh, PA 15206",N,Highland Park,5,FOUND PROPERTY,9489 Found Property,1106,9,2,-79.90861667551917,40.470305633259095
3178445,324759464,23176190,17,2023-10-25T12:00:00,Zone 2,N,,2,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
3178446,324778971,23172275,10,2023-10-29T20:05:00,"500 Block E 8TH Ave Munhall, PA 15120",Y,New Homestead,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 4304(a)(1) Endangering Welfare of Children. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 1301 Registration and Certificate of Title Required.",3103,,,-79.9053322849084,40.40864125781545
3178447,324786222,23176047,10,2023-11-03T19:00:00,"Penn Ave & N Mathilda St Pittsburgh, PA 15224",Y,Central Lawrenceville,2,SIMPLE ASSAULT,2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,902,7,2,-79.9464499524183,40.46547442732796
3178448,324948156,23177355,99,2023-11-08T02:30:00,"700 Block 2nd Ave Pittsburgh, PA 15219",N,Bluff,2,AIDED CASE,9497 Aided Case,103,6,6,-79.99459104985328,40.435334670473395
3178449,325007367,23177623,27,2023-11-08T13:50:00,"5800 Block Ellsworth Ave Pittsburgh, PA 15232",N,Shadyside,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,705,8,2,-79.93059880543144,40.45608764034634
3178450,325007545,23177632,14,2023-11-08T15:00:00,"2700 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1609,3,3,-79.96781063287617,40.4252303388816
3178451,325012162,23177643,0,2023-11-06T00:01:00,"1800 Block Realty Ave Pittsburgh, PA 15216",N,Beechview,6,99,"6501(a)(1) Scattering Rubbish; Any waste, dangerous or detrimental substance upon public property or waters",1920,,,,
3178452,325020875,23177696,6,2023-10-30T16:00:00,"2600 Block Perrysville Ave Pittsburgh, PA 15214",N,Perry South,1,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,2615,6,1,-80.00847539788961,40.47114638432227
3178453,323308945,23163400,13,2023-10-14T12:23:00,"Swinburne St & Frazier St Pittsburgh, PA 15207",N,Greenfield,4,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,1516,3,3,-79.95085289642412,40.42735351217948
3178454,323316252,23163599,27,2023-10-14T19:52:00,"800 Block Allegheny Ave Pittsburgh, PA 15233",N,Chateau,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2108,1,1,-80.01840365796008,40.45093493018014
3178455,323424347,23164480,6,2023-10-16T14:00:00,"200 Block Federal St S Pittsburgh, PA 15212",N,West Oakland,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304 Criminal Mischief.,402,1,6,-80.00396354178193,40.448421310220375
3178456,323431967,23164469,5,2023-10-15T18:40:00,"1900 Block Fairacres Ave Pittsburgh, PA 15216",N,Beechview,6,BURGLARY,3502 Burglary.,1920,4,5,-80.02048935501274,40.406110122960285
3178457,324315454,23172493,10,2023-10-30T08:50:00,"Spencer Ave & Steiner St Pittsburgh, PA 15227",N,Carrick,3,HARRASSMENT,2709(a) Harassment.,2904,4,3,-79.97623231886729,40.389303221528046
3178458,324340984,23172621,99,2023-10-30T13:00:00,"300 Block Meredith St Pittsburgh, PA 15210",N,Carrick,3,FOUND PROPERTY,9489 Found Property,2902,4,3,-79.98299448070195,40.397769775792355
3178459,324346502,23172590,99,2023-10-30T11:41:00,"2300 Block Sherbrook St Pittsburgh, PA 15217",N,Squirrel Hill South,4,AIDED CASE,9497 Aided Case / 9498 302 (Mental),1408,5,3,-79.92170536722638,40.43147264809641
3178460,324361455,23172722,99,2023-10-30T18:26:00,"70 Block Knox Ave Pittsburgh, PA 15210",N,Knoxville,3,MENTAL 201/302,9498 302 (Mental),3001,3,5,-79.99067868188708,40.41416905821807
3178461,324361605,23172757,0,2023-10-30T18:30:00,"2000 Block Centre Ave Pittsburgh, PA 15219",N,Crawford-Roberts,2,99,9994 PFA Service,305,6,3,-79.97998240539275,40.44358891030736
3178462,324371449,23172814,0,2023-10-30T20:59:00,"8800 Block Frankstown Rd Pittsburgh, PA 15235",Y,Lincoln-Lemington-Belmar,5,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment / 1543 Driving While Operating Privilege is Suspended or Revoked.,1201,,,,
3178463,323669668,23166434,6,2023-10-19T23:05:00,"S 13th St & Bingham St Pittsburgh, PA 15203",Y,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle / 3925 Receiving Stolen Property. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 907 Possessing Instruments of Crime.,1702,3,3,-79.98535968821064,40.42944960711475
3178464,323974560,23169207,10,2023-10-24T19:30:00,"1200 Block Federal St N Pittsburgh, PA 15212",Y,Allegheny Center,1,SIMPLE ASSAULT,2701 Simple Assault.,2204,1,1,-80.00649196783617,40.45603437251375
3178465,323980947,23169266,14,2023-10-24T22:21:00,"2000 Block Centre Ave Pittsburgh, PA 15219",Y,Middle Hill,2,CRIM MISCHIEF,3304 Criminal Mischief.,501,6,3,-79.97998240539275,40.44358891030736
3178466,324261391,23172071,0,2023-10-29T12:00:00,"1400 Block Smallman St Pittsburgh, PA 15222",N,Strip District,2,99,9090 Recovered Firearm,203,,,,
3178467,324834813,23176625,10,2023-11-06T18:37:00,"3300 Block Liberty Ave Pittsburgh, PA 15201",N,Lower Lawrenceville,2,TERRORISTIC THREATS,2706 Terroristic Threats.,603,7,6,-79.96766222983891,40.461287342196016
3178468,325021941,23177727,14,2023-11-07T00:30:00,"2500 Block Larkins Way Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief. / 9130 Graffiti Investigation,1609,3,3,-79.97038111303263,40.42655072086149
3178469,325024985,23177736,0,2023-11-08T17:45:00,"Tuscarora St & S Braddock Ave Pittsburgh, PA 15221",N,Point Breeze,4,99,2908 Missing Children.,1406,9,3,-79.89554847710792,40.44620271804071
3178470,325025196,23177638,0,2023-11-08T15:46:00,"5500 Block Pocussett St Pittsburgh, PA 15217",N,Squirrel Hill South,4,99,9999 9999 - (Misc. Incident): ,1413,5,3,-79.93021298559631,40.43064244506289
3178471,325027040,23177744,0,2023-11-08T18:50:00,"100 Block Oak Hill Dr N Pittsburgh, PA 15213",N,Terrace Village,2,99,0292 Located Runaway - not Reported Missing,510,6,3,-79.96778373600948,40.43969316239758
